"OriginalEnglish","Translation","Locations"
"
"Keep it going","Niech tak dalej","/docs/learningpathways/v4/pl-pl/assets.json;b8e6c9cd-bbca-49b6-bb28-7ed313d52fb0;Title
"
"Drive ongoing engagement","Zwiększanie stałego zaangażowania","/docs/learningpathways/v4/pl-pl/assets.json;ba276bcc-dfd8-48e9-970d-6c854b501da2;Title
"
"Join and create groups","Dołączanie do grup i tworzenie ich","/docs/learningpathways/v4/pl-pl/assets.json;bd90a3f4-f42f-43f8-bf0c-58f4b13353f4;Title
"
"Personalize a Yammer Network","Personalizowanie sieci yammer","/docs/learningpathways/v4/pl-pl/assets.json;bea38233-f248-4665-903f-558f731ea54c;Title
"
"Start a conversation","Rozpoczynanie konwersacji","/docs/learningpathways/v4/pl-pl/assets.json;da65b1c3-6651-4141-8dbd-d50d61b98a6e;Title
"
"Change my Yammer profile and settings","Zmienianie profilu i ustawień usługi Yammer","/docs/learningpathways/v4/pl-pl/assets.json;dc06d227-c4c9-4fdb-9bfe-9f6a6b1caa83;Title
"
"Prepare for launch","Przygotowanie do uruchomienia","/docs/learningpathways/v4/pl-pl/assets.json;ef2ff162-bc37-4aaf-a1e6-703d2745c99c;Title
"
"Measure success","Mierz sukces","/docs/learningpathways/v4/pl-pl/assets.json;f6047dff-8dc3-4d1e-a939-617e02211f3e;Title
"
"Share files and group resources","Udostępnianie plików i zasobów grupy","/docs/learningpathways/v4/pl-pl/assets.json;f6459c84-969a-4e17-9de8-0428a05a6a16;Title
"
"Create, upload, and share files in a document library","Tworzenie, przekazywanie i udostępnianie plików w bibliotece dokumentów","/docs/learningpathways/v4/pl-pl/assets.json;0b61f827-a776-4d15-84df-d297b841e73d;Title
"
"Add or remove a news post","Dodawanie lub usuwanie posta z wiadomościami","/docs/learningpathways/v4/pl-pl/assets.json;2080ed96-2e53-46cb-b208-5901372e3af5;Title
"
"Discover","Odkryć","/docs/learningpathways/v4/pl-pl/assets.json;21722d7d-bcb1-4ee0-b86a-6c107bf646c7;Title
"
"Use, filter, and update a list","Używanie, filtrowanie i aktualizowanie listy","/docs/learningpathways/v4/pl-pl/assets.json;2a71be2b-e72a-4a55-bfd2-e2a13698c087;Title
"
"Stay connected on mobile","Pozostań w kontakcie na urządzeniach mobilnych","/docs/learningpathways/v4/pl-pl/assets.json;2fc65981-4ec2-4cbc-b70b-e704ce906d6c;Title
/docs/learningpathways/v4/pl-pl/assets.json;92b93131-fbef-4894-8ba2-2fdfa90c5b32;Title
"
"Find and follow sites and news","Znajdowanie i obserwowanie witryn i wiadomości","/docs/learningpathways/v4/pl-pl/assets.json;4411e38f-9bc5-4ecc-bd33-3dbe939ac84c;Title
"
"Create a site","Tworzenie witryny","/docs/learningpathways/v4/pl-pl/assets.json;4d1e11bf-8ddc-499d-b889-2b48d10b1ce8;Title
"
"Find and follow sites, news, and content","Znajdowanie i obserwowanie witryn, wiadomości i treści","/docs/learningpathways/v4/pl-pl/assets.json;54c8c131-59dc-475f-8e61-42d3e30cfa29;Title
"
"Create a SharePoint Team or Communication site","Tworzenie witryny zespołu lub komunikacji programu SharePoint","/docs/learningpathways/v4/pl-pl/assets.json;551e190a-8fbe-47ae-a88a-798b443c46b1;Title
"
"Sync files with Files on Demand","Synchronizowanie plików z plikami na żądanie","/docs/learningpathways/v4/pl-pl/assets.json;6e01573e-49cc-45f0-8786-e0b89288ac04;Title
"
"Explore your team site","Eksplorowanie witryny zespołu","/docs/learningpathways/v4/pl-pl/assets.json;7787a98c-8eb9-407d-8ee7-73a9975caf71;Title
"
"Sync SharePoint files and folders","Synchronizowanie plików i folderów programu SharePoint","/docs/learningpathways/v4/pl-pl/assets.json;87a96948-4dd7-43e4-aca1-53f3e18bea9b;Title
/docs/learningpathways/v4/pl-pl/assets.json;c288e365-f097-424e-a3ae-799fb97c20e9;Title
"
"Sync files with Files On-Demand","Synchronizowanie plików z programem Files On-Demand","/docs/learningpathways/v4/pl-pl/assets.json;88d0ebed-bbd7-4d00-8c1c-0d18a5543b43;Title
"
"Create and share files in a library","Tworzenie i udostępnianie plików w bibliotece","/docs/learningpathways/v4/pl-pl/assets.json;98cb2ff2-c27e-42ea-b055-c2d895f8a5de;Title
"
"Create a page","Tworzenie strony","/docs/learningpathways/v4/pl-pl/assets.json;bc2c99a9-0e40-4eb0-b0e9-4979500c39ed;Title
"
"What is SharePoint?","Co to jest SharePoint?","/docs/learningpathways/v4/pl-pl/assets.json;c17b6824-cc22-478f-8757-497cc6b57121;Title
"
"What is SharePoint Online?","Co to jest usługa SharePoint Online?","/docs/learningpathways/v4/pl-pl/assets.json;de53b8f0-f5ab-4fb5-aa46-ba6279ded622;Title
"
"Restore a shared library","Przywracanie biblioteki udostępnionej","/docs/learningpathways/v4/pl-pl/assets.json;f4372eb3-df5b-4a30-ad39-32451c5bcb6f;Title
"
"Tips for Teams meetings","Porady dotyczące spotkań usługi Teams","/docs/learningpathways/v4/pl-pl/assets.json;006f78bc-67ce-465a-af1c-483534cdb011;Title
"
"Manage a Shifts schedule","Zarządzanie harmonogramem zmian","/docs/learningpathways/v4/pl-pl/assets.json;0369eb90-79d0-44c2-95c0-dd7a1ef495cd;Title
"
"What is Microsoft Teams?","Co to jest Microsoft Teams?","/docs/learningpathways/v4/pl-pl/assets.json;062f6252-5feb-4b80-a197-d9dd383aa31c;Title
/docs/learningpathways/v4/pl-pl/assets.json;422bf3aa-9ae8-46f1-83a2-e65720e1a34d;Title
"
"What is Approvals?","Co to są zatwierdzenia?","/docs/learningpathways/v4/pl-pl/assets.json;079cd574-3e04-4dc1-bcc1-6d0797970723;Title
"
"Use apps","Korzystanie z aplikacji","/docs/learningpathways/v4/pl-pl/assets.json;089ff1b2-6cd7-4e86-ab50-a4390b4bcb21;Title
"
"Make calls","Nawołuj połączenia","/docs/learningpathways/v4/pl-pl/assets.json;0a27994b-4d5d-4ac1-a40d-83b72edca946;Title
"
"Create an approval from a chat","Tworzenie zatwierdzenia na czacie","/docs/learningpathways/v4/pl-pl/assets.json;0da0c87d-ea04-41fe-bf2a-dbae4d98e185;Title
"
"Organize your teams list","Organizowanie listy zespołów","/docs/learningpathways/v4/pl-pl/assets.json;0db2a152-ac66-48cf-aa24-0eca94bf6c79;Title
"
"Get your team up and running","Rozmieść swój zespół","/docs/learningpathways/v4/pl-pl/assets.json;0dd16bbf-febf-4de4-95d4-853772ea3809;Title
/docs/learningpathways/v4/pl-pl/assets.json;702a2977-e662-4038-bef5-bdf8ee47b17b;Title
/docs/learningpathways/v4/pl-pl/assets.json;d20b058b-bed7-47e5-8335-5f897bd1a091;Title
"
"Schedule a webinar","Zaplanuj webinarium","/docs/learningpathways/v4/pl-pl/assets.json;10b2e2a2-c6e7-4905-9c2d-648e26c957ea;Title
"
"Use the command box","Korzystanie z pola poleceń","/docs/learningpathways/v4/pl-pl/assets.json;13c4e429-7324-4886-b377-5dbed539193b;Title
/docs/learningpathways/v4/pl-pl/assets.json;94d98315-06e7-454c-819d-d5991408bb04;Title
"
"Work with external guests","Praca z gośćmi zewnętrznymi","/docs/learningpathways/v4/pl-pl/assets.json;180ed260-d3ef-4247-9f24-1984fc76d5f0;Title
"
"Set up a delegate to take your calls","Konfigurowanie pełnomocnika do odbierania połączeń","/docs/learningpathways/v4/pl-pl/assets.json;1f8eecb7-0714-4147-abfa-07dcc14c21d6;Title
"
"Create and format a post","Tworzenie i formatowanie posta","/docs/learningpathways/v4/pl-pl/assets.json;238176cf-6428-4ca9-8181-7f7c0fe6ff48;Title
/docs/learningpathways/v4/pl-pl/assets.json;fc6a571a-6b06-4a2d-bda6-ef62b89a31d7;Title
"
"Create and use private channels","Tworzenie i używanie kanałów prywatnych","/docs/learningpathways/v4/pl-pl/assets.json;2766a75b-342a-4ed9-810d-f3c0f06c3207;Title
"
"Activity feed on the go","Kanał aktywności w podróży","/docs/learningpathways/v4/pl-pl/assets.json;2de922ed-16a4-4685-ae62-6887859a9ff3;Title
"
"Save a post or a message","Zapisywanie posta lub wiadomości","/docs/learningpathways/v4/pl-pl/assets.json;2f13be6f-3968-4e5c-b020-9532db7b3a18;Title
"
"Create a channel on the go","Tworzenie kanału w podróży","/docs/learningpathways/v4/pl-pl/assets.json;32525960-bb69-4c94-a0be-cb6551fafc05;Title
"
"Show your screen during a meeting","Pokazywanie ekranu podczas spotkania","/docs/learningpathways/v4/pl-pl/assets.json;37566690-8652-4eac-abed-bfe6de084828;Title
"
"Add tabs to teams","Dodawanie kart do zespołów","/docs/learningpathways/v4/pl-pl/assets.json;37d98b29-08fb-4b8e-ab97-b129a0e9966d;Title
"
"Upload and share files","Przesyłanie i udostępnianie plików","/docs/learningpathways/v4/pl-pl/assets.json;3993d9e5-06b3-4654-9e8f-9d2de79d2f8e;Title
/docs/learningpathways/v4/pl-pl/assets.json;d46890d8-e8bf-4642-97cd-6379b0c7dddd;Title
"
"Start and pin chats","Rozpoczynanie i przypinanie czatów","/docs/learningpathways/v4/pl-pl/assets.json;3ba7bca7-2b2a-4df4-8ccc-5a772eae1d83;Title
/docs/learningpathways/v4/pl-pl/assets.json;7843f46f-a3ad-4dd9-9430-867e6362e590;Title
/docs/learningpathways/v4/pl-pl/assets.json;4e8f8cce-c4b3-49c6-92d8-1ae2a7ebeea2;Title
"
"Overview of Teams calls","Omówienie połączeń w usłudze Teams","/docs/learningpathways/v4/pl-pl/assets.json;425d6970-6e27-47b6-bc61-4c38fff51c4f;Title
"
"What is Bookings?","Co to są rezerwacje?","/docs/learningpathways/v4/pl-pl/assets.json;42d4e852-8e99-4d8f-9b70-d7fc93973cb5;Title
"
"What is Shifts?","Co to jest Shifts?","/docs/learningpathways/v4/pl-pl/assets.json;43e3e7df-9e45-4521-bbec-e0be6c812ffb;Title
"
"Create a channel","Tworzenie kanału","/docs/learningpathways/v4/pl-pl/assets.json;4fe74e73-e12d-4c67-8cba-d06ce8e48c24;Title
"
"Start a chat on the go","Rozpoczynanie czatu w podróży","/docs/learningpathways/v4/pl-pl/assets.json;5ba5b778-d656-45b1-91cc-6e9abebe767e;Title
"
"Sign in and get started","Zaloguj się i zacznij","/docs/learningpathways/v4/pl-pl/assets.json;6723dc43-dbc0-46e6-af49-8a2d1c5cb937;Title
"
"Join a meeting on the go","Dołączanie do spotkania w podróży","/docs/learningpathways/v4/pl-pl/assets.json;67e02503-fb3d-4c38-938e-570a04231155;Title
"
"Add staff and view a calendar","Dodawanie personelu i wyświetlanie kalendarza","/docs/learningpathways/v4/pl-pl/assets.json;6c579f61-8adb-4514-9458-021de2023fa0;Title
"
"Plan and schedule a live event","Planowanie i planowanie wydarzenia na żywo","/docs/learningpathways/v4/pl-pl/assets.json;6dc89bcf-9420-4820-ac10-e1c13d2b2e68;Title
"
"Join a Teams meeting","Dołączanie do spotkania usługi Teams","/docs/learningpathways/v4/pl-pl/assets.json;6dd4a6fd-d88f-4baf-b08e-06755a680926;Title
/docs/learningpathways/v4/pl-pl/assets.json;920382b4-2cca-40f1-ac20-05afed2005bd;Title
/docs/learningpathways/v4/pl-pl/assets.json;a76fef68-d80d-4e30-88e6-9c85d6e4795a;Title
"
"Hide chats, delete messages","Ukrywanie czatów, usuwanie wiadomości","/docs/learningpathways/v4/pl-pl/assets.json;712ef898-a27e-42fa-a9c1-bfd0733bae97;Title
"
"Manage meetings","Zarządzanie spotkaniami","/docs/learningpathways/v4/pl-pl/assets.json;7237da86-9409-40e1-9b05-fc3eba33404c;Title
/docs/learningpathways/v4/pl-pl/assets.json;d3cc8fad-9655-4f2d-b8f5-197a1b3951a1;Title
"
"Manage notifications on the go","Zarządzanie powiadomieniami w podróży","/docs/learningpathways/v4/pl-pl/assets.json;75734507-da8d-4ff1-a541-9136a825581b;Title
"
"Work in channels","Praca w kanałach","/docs/learningpathways/v4/pl-pl/assets.json;77d55b36-b274-4fee-acbe-978ccf14c7e6;Title
/docs/learningpathways/v4/pl-pl/assets.json;99d33aaa-0743-47c6-a476-eb0a24abcb7e;Title
/docs/learningpathways/v4/pl-pl/assets.json;abec0934-ca9d-4920-b4c6-75d4042afea8;Title
"
"Welcome to Teams","Witamy w aplikacji Teams","/docs/learningpathways/v4/pl-pl/assets.json;780da5c0-55b6-49cc-bc30-a4084d0bfcc0;Title
"
"Create approvals with templates","Tworzenie zatwierdzeń za pomocą szablonów","/docs/learningpathways/v4/pl-pl/assets.json;7d281bf2-4e60-42ea-afc3-e472dd20c93d;Title
"
"Meet instantly","Spotkaj się natychmiast","/docs/learningpathways/v4/pl-pl/assets.json;7eb9c719-9452-4a9a-b3b6-69f48149ba1c;Title
"
"Create an appointment type","Tworzenie typu terminu","/docs/learningpathways/v4/pl-pl/assets.json;810eac77-6a65-4dc8-964d-c00eadf43887;Title
"
"Filter your activity feed","Filtrowanie kanału aktywności","/docs/learningpathways/v4/pl-pl/assets.json;84be203b-a15b-4035-ae34-364440b70026;Title
"
"Walkie Talkie","Walkie Talkie","/docs/learningpathways/v4/pl-pl/assets.json;891f92f0-7014-4d6d-b888-9ccfe2d25fa5;Title
"
"Create a Bookings calendar","Tworzenie kalendarza rezerwacji","/docs/learningpathways/v4/pl-pl/assets.json;921cfd26-a24d-4aca-9004-561594112148;Title
"
"Go-to guide for team owners","Przewodnik dla właścicieli zespołów","/docs/learningpathways/v4/pl-pl/assets.json;92d238e6-0ae2-447e-af90-40b1052c4547;Title
"
"Create org-wide templates","Tworzenie szablonów obejmujących całą organizację","/docs/learningpathways/v4/pl-pl/assets.json;944b2b8b-f840-44a4-a83d-53ef71b92c1f;Title
"
"Join a Bookings appointment","Dołącz do spotkania Bookings","/docs/learningpathways/v4/pl-pl/assets.json;95cea12d-2220-421f-a663-6efb20913c7f;Title
"
"Show and hide channels","Pokazywanie i ukrywanie kanałów","/docs/learningpathways/v4/pl-pl/assets.json;a6041b90-0805-4140-b8ae-1ee3805908d7;Title
"
"Use the Tasks app in Teams","Korzystanie z aplikacji Zadania w aplikacji Teams","/docs/learningpathways/v4/pl-pl/assets.json;a78606bb-a15f-4f3e-8892-63f735cc1f6a;Title
/docs/learningpathways/v4/pl-pl/assets.json;362a1ec7-06ca-40df-bf68-a9edd830683e;Title
"
"Post a message to multiple channels","Publikowanie wiadomości na wielu kanałach","/docs/learningpathways/v4/pl-pl/assets.json;a8073654-eb8d-44ca-a7ae-1287b32d599d;Title
"
"Conduct a Bookings appointment","Przeprowadź spotkanie Bookings","/docs/learningpathways/v4/pl-pl/assets.json;a86a4007-e26c-4909-9893-f7036e2747cd;Title
"
"Start chats and make calls","Rozpoczynanie czatów i nawołuj połączenia","/docs/learningpathways/v4/pl-pl/assets.json;afe89455-43ed-47b9-af79-a82a374ba0bd;Title
"
"Show PowerPoint slides","Pokazywanie slajdów programu PowerPoint","/docs/learningpathways/v4/pl-pl/assets.json;b33ae7a4-e14b-4e46-9440-94bfed214415;Title
"
"Welcome to Microsoft Teams","Witamy w usłudze Microsoft Teams","/docs/learningpathways/v4/pl-pl/assets.json;b98d533f-118e-4bae-bf44-3df2470c2b12;Title
/docs/learningpathways/v4/pl-pl/assets.json;aa92f575-ab19-4db1-b201-d5cddf6f9052;Title
"
"Schedule meetings","Planowanie spotkań","/docs/learningpathways/v4/pl-pl/assets.json;b99bbb59-0e61-4a57-a01e-72f95ae8b815;Title
"
"Create a Shifts schedule","Tworzenie harmonogramu zmian","/docs/learningpathways/v4/pl-pl/assets.json;b9c56f09-1b13-406f-841c-656fdf251942;Title
"
"Discover templates in Approvals","Odnajduj szablony w zatwierdzeniach","/docs/learningpathways/v4/pl-pl/assets.json;c33ecf9f-b745-4287-b104-ac69469745e0;Title
"
"Overview of teams and channels","Omówienie zespołów i kanałów","/docs/learningpathways/v4/pl-pl/assets.json;c3d63c10-77d5-4204-a566-53ddcf723b46;Title
/docs/learningpathways/v4/pl-pl/assets.json;ae20005a-012d-4197-baf5-aab5bc0a66ea;Title
"
"Shifts for Firstline workers","Zmiany dla pracowników pierwszej linii","/docs/learningpathways/v4/pl-pl/assets.json;c5714c3b-f123-4c9c-9d5d-0d13e6581559;Title
"
"Moderating a Q&A","Moderowanie pytań i odpowiedzi","/docs/learningpathways/v4/pl-pl/assets.json;d1a88b4b-f6d4-47da-a28a-196857b5325b;Title
"
"Tips for Teams calls","Porady dotyczące połączeń w usłudze Teams","/docs/learningpathways/v4/pl-pl/assets.json;d3fb0e97-4afa-4919-86e8-021102ed5c2b;Title
"
"Create a plan with Planner","Tworzenie planu za pomocą aplikacji Planner","/docs/learningpathways/v4/pl-pl/assets.json;d6b86155-c9a5-4c35-a009-67f74ffe0c69;Title
"
"Chat and share files","Czatuj i udostępniaj pliki","/docs/learningpathways/v4/pl-pl/assets.json;d7978db0-33b5-4ad3-93ac-ef0bd3c2a670;Title
"
"Find and filter files","Znajdowanie i filtrowanie plików","/docs/learningpathways/v4/pl-pl/assets.json;dca01f0e-7335-4c6f-8dd1-d419870e3239;Title
"
"Attend a live event","Weź udział w wydarzeniu na żywo","/docs/learningpathways/v4/pl-pl/assets.json;e0b8a354-3070-4bc6-9923-ef747c8fa9a5;Title
"
"Create an e-sign approval","Tworzenie zatwierdzenia podpisu e-sign","/docs/learningpathways/v4/pl-pl/assets.json;e94cd617-b48e-433c-94c3-7f944a3a8579;Title
"
"Produce a live event","Tworzenie wydarzenia na żywo","/docs/learningpathways/v4/pl-pl/assets.json;ee60b41d-4137-4a5e-abfc-35c405006aed;Title
"
"Manage notification settings","Zarządzanie ustawieniami powiadomień","/docs/learningpathways/v4/pl-pl/assets.json;f44bd700-38dc-4838-87af-a6e6c3fe3998;Title
"
"Work on a file together","Wspólna praca nad plikiem","/docs/learningpathways/v4/pl-pl/assets.json;f5275f98-7ee6-40e1-8c6e-5dc452df128b;Title
"
"Tip: Send email to a channel","Wskazówka: wysyłanie e-maili na kanał","/docs/learningpathways/v4/pl-pl/assets.json;f581aeaf-cc73-4dce-8a7b-12ecce5e7fdf;Title
"
"Shifts for managers","Zmiany dla menedżerów","/docs/learningpathways/v4/pl-pl/assets.json;faa8d7d6-3635-459e-a1bb-925c94a7fa59;Title
"
"Create an approval","Tworzenie zatwierdzenia","/docs/learningpathways/v4/pl-pl/assets.json;fc8da528-2cbd-4079-accd-8435ab70cabd;Title
"
"Import contacts","Importowanie kontaktów","/docs/learningpathways/v4/pl-pl/assets.json;003be9d3-ccf7-4eea-be34-9501f6b38fbc;Title
"
"Organize email by using folders","Organizowanie wiadomości e-mail przy użyciu folderów","/docs/learningpathways/v4/pl-pl/assets.json;0616c259-4bc1-4f35-807d-61eb59ac79c1;Title
"
"What is Outlook","Co to jest program Outlook","/docs/learningpathways/v4/pl-pl/assets.json;10f1fa35-f33a-4cb7-838c-a7f3e6228b20;Title
"
"Search for calendar items","Wyszukiwanie elementów kalendarza","/docs/learningpathways/v4/pl-pl/assets.json;11f6c52d-9a72-4bfb-9cd2-c1857156dc5b;Title
"
"Add a contact","Dodawanie kontaktu","/docs/learningpathways/v4/pl-pl/assets.json;1ef8f35b-04be-4bd0-ac9c-6d6a146887ce;Title
"
"Ignore email conversations","Ignorowanie konwersacji e-mail","/docs/learningpathways/v4/pl-pl/assets.json;2a065b67-f991-4d22-9fb6-5d3160acd23b;Title
"
"Clean up your inbox","Czyszczenie skrzynki odbiorczej","/docs/learningpathways/v4/pl-pl/assets.json;2fb652e5-b387-4147-9fff-25f2e32dfda9;Title
"
"Share your calendar","Udostępnianie kalendarza","/docs/learningpathways/v4/pl-pl/assets.json;2fcf4f4f-8d46-4d8b-ae79-5d94549e531b;Title
"
"Create an email signature","Tworzenie podpisu e-mail","/docs/learningpathways/v4/pl-pl/assets.json;31fb24f9-e698-4789-b92a-f0e777f774ca;Title
"
"Search and filter email","Wyszukiwanie i filtrowanie wiadomości e-mail","/docs/learningpathways/v4/pl-pl/assets.json;3e32b06d-a2d9-4a66-922f-78b77c41b97f;Title
"
"Create a contact group","Tworzenie grupy kontaktów","/docs/learningpathways/v4/pl-pl/assets.json;3f73d218-52d6-4f88-a733-9ff37073ee4c;Title
"
"Create, send, and reply to an email","Tworzenie, wysyłanie i odpowiadanie na wiadomości e-mail","/docs/learningpathways/v4/pl-pl/assets.json;400d4d45-8e2d-46a2-8cb5-ddabf12489ed;Title
"
"Set up Gmail accounts","Konfigurowanie kont Gmail","/docs/learningpathways/v4/pl-pl/assets.json;46274497-95ea-4a7d-9651-d246aa63eb5e;Title
"
"Schedule an online meeting","Planowanie spotkania online","/docs/learningpathways/v4/pl-pl/assets.json;4b87e762-c56b-4bcf-8b56-95fd8b6d241b;Title
"
"Use calendar categories and reminders","Korzystanie z kategorii kalendarza i przypomnień","/docs/learningpathways/v4/pl-pl/assets.json;59230c47-6fe9-46bd-8646-e1118e9eb973;Title
