"OriginalEnglish","Translation","Locations"
"Outlook for the web: Create and reply to email","Outlook for the web: E-mailek létrehozása és megválaszolése","/docs/learningpathways/v4/hu-hu/assets.json;e51e4a78-5643-4168-8aec-57c0f22f5a51;Title
"
"Word for the web: Transcribe your recordings","Word for the web: A felvételek átírása","/docs/learningpathways/v4/hu-hu/assets.json;e76571ce-494d-4119-b2d8-6a61272527db;Title
"
"Word for the web: Insert tables and pictures","Word for the web: Táblázatok és képek beszúrása","/docs/learningpathways/v4/hu-hu/assets.json;fed4f1d2-92ed-4539-bbbf-b588ddab62aa;Title
"
"Get to know database objects","Adatbázis objektumok megismerve","/docs/learningpathways/v4/hu-hu/assets.json;0bae7caf-91f5-4e6b-94b2-51a92ee47af3;Title
"
"Create queries with more than one data source","Lekérdezések létrehozása több adatforrással","/docs/learningpathways/v4/hu-hu/assets.json;12937bbc-741d-4339-8679-5550e3637f6b;Title
"
"Add a primary key","Elsődleges kulcs hozzáadása","/docs/learningpathways/v4/hu-hu/assets.json;13fc1446-e0a1-492d-b1c1-eb998d9fc422;Title
"
"Link to shared data","Hivatkozás megosztott adatokra","/docs/learningpathways/v4/hu-hu/assets.json;34c65746-a294-4537-9e98-5169f7785618;Title
"
"Get started with table relationships","Az asztali kapcsolatok első lépések","/docs/learningpathways/v4/hu-hu/assets.json;462b1bf8-d12f-423a-aa30-17c1f2379fd8;Title
"
"Create queries with outer joins","Lekérdezések létrehozása külső illesztésekkel","/docs/learningpathways/v4/hu-hu/assets.json;5f413535-d1c5-41c7-87db-96cef022babc;Title
"
"Create basic queries","Alap lekérdezések létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;61e130fd-4dff-42d7-b92b-bfb54cdf2e4f;Title
"
"Get started with queries","A lekérdezések első lépések","/docs/learningpathways/v4/hu-hu/assets.json;63fe3cf2-32ee-42c2-960d-a0d54c093833;Title
"
"Create relationships with the Lookup Wizard","Kapcsolatok létrehozása a Keresvarázslóval","/docs/learningpathways/v4/hu-hu/assets.json;6520c707-a605-4b88-aab0-2edc03112ecf;Title
"
"Combine fields using the Calculated data type","Mezők kombinálás a Számított adattípussal","/docs/learningpathways/v4/hu-hu/assets.json;660be5b5-c859-405e-81e6-b486f753792c;Title
"
"Create basic reports","Alapjelentések készítése","/docs/learningpathways/v4/hu-hu/assets.json;669bd71c-95e9-4adb-abb9-e04a4cfc5117;Title
"
"Create an Access web app","Access-webalkalmazás létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;6bbb5916-3c01-44a4-8574-39c1ddcde62e;Title
"
"Get started with databases","Az adatbázisok első lépések","/docs/learningpathways/v4/hu-hu/assets.json;6c208bb8-91a3-4f7a-97fe-c83ddc1244de;Title
"
"Create relationships with the Relationships Pane","Kapcsolatok létrehozása a Kapcsolatok ablaktáblával","/docs/learningpathways/v4/hu-hu/assets.json;710dde6d-b6fd-4ee5-9162-1fcfbd53c461;Title
"
"Create a bar chart","Sávdiagram létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;78d7d388-413e-4786-9d35-511f11e94632;Title
"
"Create a combo chart","Kombinált diagram létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;7aa79418-2aaa-44d4-a753-b603e5c987cc;Title
"
"Backup your database","Az adatbázis biztonsági mentése","/docs/learningpathways/v4/hu-hu/assets.json;7c563fdf-dce4-4cf8-86f7-dcca482864b6;Title
"
"Build tables and set data types","Táblák készítése és adattípusok beállítása","/docs/learningpathways/v4/hu-hu/assets.json;7dfc2f4c-688c-4f97-824a-7d0bae14c3eb;Title
"
"Create a pie chart","Kördiagram létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;7ea922fd-de6c-4e4e-8135-9319606d2658;Title
"
"Back up databases","Adatbázisok biztonsági másolatot","/docs/learningpathways/v4/hu-hu/assets.json;848ed60a-1e2b-4c7e-835f-be3eb5441996;Title
"
"Create a column chart","Oszlopdiagram létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;8e37a32f-561a-4a93-86a9-d580893f4a3d;Title
"
"Create one-to-one relationships","Egy az egyhez kapcsolatok létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;927577a1-b6db-46e7-a6ff-74af8e6aacd4;Title
"
"Create many-to-many relationships","Sok-a-sok közötti kapcsolatok létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;a04334bb-8f43-4ed1-9ed2-84154ae4b300;Title
"
"Copy data from Excel","Adatok másolása az Excelből","/docs/learningpathways/v4/hu-hu/assets.json;a6f00d1d-e001-4b46-9d7c-4f8dce0b3f45;Title
"
"What is Access","Mi az Access","/docs/learningpathways/v4/hu-hu/assets.json;ab834695-6093-4e1f-9d95-db4622f14677;Title
"
"Query unrelated data sources","Független adatforrások lekérdezése","/docs/learningpathways/v4/hu-hu/assets.json;c2818898-8a03-45c0-a407-17e93255e72e;Title
"
"Create navigation forms","Navigációs űrlapok létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;ccc251c7-e5ce-4c57-a9d0-323d290f27fe;Title
"
"Create a query, form, or report in Access","Lekérdezés, űrlap vagy jelentés létrehozása az Accessben","/docs/learningpathways/v4/hu-hu/assets.json;e1948cff-6bcd-4b08-a1f0-89e587a36770;Title
"
"Modify and print reports","Jelentések módosítása és nyomtatása","/docs/learningpathways/v4/hu-hu/assets.json;e4059fd5-20d1-4ff5-a758-8ea3c2ce8c75;Title
"
"Create a line chart","Vonaldiagram létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;e93da2b2-36e7-4ddd-acd5-843d9e199495;Title
"
"Create an Access desktop database","Access asztali adatbázis létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;f3c24ddc-6434-4c4a-a9bf-52acc9168b29;Title
"
"Integrate Yammer","Yammer integrálása","/docs/learningpathways/v4/hu-hu/assets.json;175d913b-386d-4fa7-933b-b9b7ff8f4b4e;Title
"
"Set notifications","Értesítések beállítása","/docs/learningpathways/v4/hu-hu/assets.json;1d226bfb-b0d2-40f1-a359-a7aea2128f05;Title
"
"Sign in and edit your profile","Jelentkezzen be és szerkessze profilját","/docs/learningpathways/v4/hu-hu/assets.json;1f8d78ef-c222-44c3-a268-b9901eeacc40;Title
"
"Post an update and attach files","Frissítés közzététele és fájlok csatolása","/docs/learningpathways/v4/hu-hu/assets.json;2d7896c0-89aa-4550-bd97-5b6e5144933b;Title
"
"Like, reply to, and share posts","Hozzászólásokat kedvel, válaszol és oszt meg","/docs/learningpathways/v4/hu-hu/assets.json;4531b9d6-6e8e-4bae-b1b6-0cc1895e10e7;Title
"
"Create and edit files","Fájlok létrehozása és szerkesztése","/docs/learningpathways/v4/hu-hu/assets.json;4ca4f40e-f9ee-4554-aa6d-e00687977875;Title
"
"Join a community","Csatlakozás közösséghez","/docs/learningpathways/v4/hu-hu/assets.json;52db606b-2f29-4a9a-8cbb-b43bf2a27d2e;Title
"
"Edit notifications and receive announcements","Értesítések szerkesztése és értesítések fogadása","/docs/learningpathways/v4/hu-hu/assets.json;53e74097-c1fc-4098-a8ad-cf40b8e02e6c;Title
"
"Create a community for a use case","Közösség létrehozása használati esethez","/docs/learningpathways/v4/hu-hu/assets.json;7f0cf5d8-1f9d-48d2-a83c-d777578fa4a0;Title
"
"Educate users","Felhasználók oktatása","/docs/learningpathways/v4/hu-hu/assets.json;83237bfc-517a-492c-8fff-ae369a1f6fc8;Title
"
"Join the conversation","Csatlakozás a beszélgetéshez","/docs/learningpathways/v4/hu-hu/assets.json;873100a0-0fac-4f93-88f7-1a0945ec93ed;Title
"
"Plan your strategy","Tervezze meg stratégiáját","/docs/learningpathways/v4/hu-hu/assets.json;a19aedab-6dc8-44b1-a8c3-72c38abf18b4;Title
"
"Identify the right use cases","A helyes használati esetek azonosítása","/docs/learningpathways/v4/hu-hu/assets.json;af6075de-475a-4e8e-9d04-0da4b6014814;Title
"
"Discover communities","Közösségek felfedezése","/docs/learningpathways/v4/hu-hu/assets.json;b6a102d1-6972-4df2-993c-587d1c4d1298;Title
"
"Keep it going","Folytasd","/docs/learningpathways/v4/hu-hu/assets.json;b8e6c9cd-bbca-49b6-bb28-7ed313d52fb0;Title
"
"Drive ongoing engagement","Folyamatos elkötelezettség ösztönzése","/docs/learningpathways/v4/hu-hu/assets.json;ba276bcc-dfd8-48e9-970d-6c854b501da2;Title
"
"Join and create groups","Csoportok összekapcsolás és létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;bd90a3f4-f42f-43f8-bf0c-58f4b13353f4;Title
"
"Personalize a Yammer Network","Yammer-hálózat személyre szabás","/docs/learningpathways/v4/hu-hu/assets.json;bea38233-f248-4665-903f-558f731ea54c;Title
"
"Start a conversation","Beszélgetés indítása","/docs/learningpathways/v4/hu-hu/assets.json;da65b1c3-6651-4141-8dbd-d50d61b98a6e;Title
"
"Change my Yammer profile and settings","A Yammer-profilom és beállításaim módosítása","/docs/learningpathways/v4/hu-hu/assets.json;dc06d227-c4c9-4fdb-9bfe-9f6a6b1caa83;Title
"
"Discover and search in Yammer","Felfedezés és keresés a Yammerben","/docs/learningpathways/v4/hu-hu/assets.json;e9f31b53-f1b1-407f-8cd6-6cda93fe23be;Title
"
"Prepare for launch","Felkészülés az indításra","/docs/learningpathways/v4/hu-hu/assets.json;ef2ff162-bc37-4aaf-a1e6-703d2745c99c;Title
"
"Measure success","A siker mérése","/docs/learningpathways/v4/hu-hu/assets.json;f6047dff-8dc3-4d1e-a939-617e02211f3e;Title
"
"Share files and group resources","Fájlok megosztása és erőforrások csoportosítása","/docs/learningpathways/v4/hu-hu/assets.json;f6459c84-969a-4e17-9de8-0428a05a6a16;Title
"
"Create, upload, and share files in a document library","Fájlok létrehozása, feltöltése és megosztása dokumentumtárban","/docs/learningpathways/v4/hu-hu/assets.json;0b61f827-a776-4d15-84df-d297b841e73d;Title
"
"Add or remove a news post","Hírbeadás hozzáadása vagy eltávolítása","/docs/learningpathways/v4/hu-hu/assets.json;2080ed96-2e53-46cb-b208-5901372e3af5;Title
"
"Discover","Felfedez","/docs/learningpathways/v4/hu-hu/assets.json;21722d7d-bcb1-4ee0-b86a-6c107bf646c7;Title
"
"Use, filter, and update a list","Lista használata, szűrése és frissítése","/docs/learningpathways/v4/hu-hu/assets.json;2a71be2b-e72a-4a55-bfd2-e2a13698c087;Title
"
"Stay connected on mobile","Maradjon kapcsolatban mobilon","/docs/learningpathways/v4/hu-hu/assets.json;2fc65981-4ec2-4cbc-b70b-e704ce906d6c;Title
/docs/learningpathways/v4/hu-hu/assets.json;92b93131-fbef-4894-8ba2-2fdfa90c5b32;Title
"
"Find and follow sites and news","Webhelyek és hírek keresése és követése","/docs/learningpathways/v4/hu-hu/assets.json;4411e38f-9bc5-4ecc-bd33-3dbe939ac84c;Title
"
"Create a site","Webhely létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;4d1e11bf-8ddc-499d-b889-2b48d10b1ce8;Title
"
"Find and follow sites, news, and content","Webhelyek, hírek és tartalmak keresése és követése","/docs/learningpathways/v4/hu-hu/assets.json;54c8c131-59dc-475f-8e61-42d3e30cfa29;Title
"
"Create a SharePoint Team or Communication site","SharePoint-csapat vagy kommunikációs webhely létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;551e190a-8fbe-47ae-a88a-798b443c46b1;Title
"
"Sync files with Files on Demand","Fájlok szinkronizálása igény szerinti fájlokkal","/docs/learningpathways/v4/hu-hu/assets.json;6e01573e-49cc-45f0-8786-e0b89288ac04;Title
"
"Explore your team site","Fedezze fel csapatának webhelyét","/docs/learningpathways/v4/hu-hu/assets.json;7787a98c-8eb9-407d-8ee7-73a9975caf71;Title
"
"Sync SharePoint files and folders","SharePoint-fájlok és mappák szinkronizálása","/docs/learningpathways/v4/hu-hu/assets.json;87a96948-4dd7-43e4-aca1-53f3e18bea9b;Title
/docs/learningpathways/v4/hu-hu/assets.json;c288e365-f097-424e-a3ae-799fb97c20e9;Title
"
"Sync files with Files On-Demand","Fájlok szinkronizálása igény szerinti fájlokkal","/docs/learningpathways/v4/hu-hu/assets.json;88d0ebed-bbd7-4d00-8c1c-0d18a5543b43;Title
"
"Create and share files in a library","Fájlok létrehozása és megosztása könyvtárban","/docs/learningpathways/v4/hu-hu/assets.json;98cb2ff2-c27e-42ea-b055-c2d895f8a5de;Title
"
"Create a page","Oldal létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;bc2c99a9-0e40-4eb0-b0e9-4979500c39ed;Title
"
"What is SharePoint?","Mi az a SharePoint?","/docs/learningpathways/v4/hu-hu/assets.json;c17b6824-cc22-478f-8757-497cc6b57121;Title
"
"What is SharePoint Online?","Mi az a SharePoint Online?","/docs/learningpathways/v4/hu-hu/assets.json;de53b8f0-f5ab-4fb5-aa46-ba6279ded622;Title
"
"Restore a shared library","Megosztott könyvtár visszaállítása","/docs/learningpathways/v4/hu-hu/assets.json;f4372eb3-df5b-4a30-ad39-32451c5bcb6f;Title
"
"Tips for Teams meetings","Tippek csapatok találkozóihoz","/docs/learningpathways/v4/hu-hu/assets.json;006f78bc-67ce-465a-af1c-483534cdb011;Title
"
"Manage a Shifts schedule","Műszakok ütemezésének kezelése","/docs/learningpathways/v4/hu-hu/assets.json;0369eb90-79d0-44c2-95c0-dd7a1ef495cd;Title
"
"What is Microsoft Teams?","Mi az a Microsoft Teams?","/docs/learningpathways/v4/hu-hu/assets.json;062f6252-5feb-4b80-a197-d9dd383aa31c;Title
/docs/learningpathways/v4/hu-hu/assets.json;422bf3aa-9ae8-46f1-83a2-e65720e1a34d;Title
"
"What is Approvals?","Mi az a jóváhagyás?","/docs/learningpathways/v4/hu-hu/assets.json;079cd574-3e04-4dc1-bcc1-6d0797970723;Title
"
"Use apps","Alkalmazások használata","/docs/learningpathways/v4/hu-hu/assets.json;089ff1b2-6cd7-4e86-ab50-a4390b4bcb21;Title
"
"Make calls","Hívások kezdeményezése","/docs/learningpathways/v4/hu-hu/assets.json;0a27994b-4d5d-4ac1-a40d-83b72edca946;Title
"
"Meet in a channel","Találkozó egy csatornán","/docs/learningpathways/v4/hu-hu/assets.json;0d231dd0-3e6a-4a7c-a384-04ac44e80807;Title
"
"Create an approval from a chat","Jóváhagyás létrehozása csevegésből","/docs/learningpathways/v4/hu-hu/assets.json;0da0c87d-ea04-41fe-bf2a-dbae4d98e185;Title
"
"Organize your teams list","A csapatok listájának rendezése","/docs/learningpathways/v4/hu-hu/assets.json;0db2a152-ac66-48cf-aa24-0eca94bf6c79;Title
"
"Get your team up and running","A csapat felálltatása és működtetése","/docs/learningpathways/v4/hu-hu/assets.json;0dd16bbf-febf-4de4-95d4-853772ea3809;Title
/docs/learningpathways/v4/hu-hu/assets.json;702a2977-e662-4038-bef5-bdf8ee47b17b;Title
/docs/learningpathways/v4/hu-hu/assets.json;d20b058b-bed7-47e5-8335-5f897bd1a091;Title
"
"Use the command box","A parancsmező használata","/docs/learningpathways/v4/hu-hu/assets.json;13c4e429-7324-4886-b377-5dbed539193b;Title
/docs/learningpathways/v4/hu-hu/assets.json;94d98315-06e7-454c-819d-d5991408bb04;Title
"
"Work with external guests","Külső vendégekkel való munka","/docs/learningpathways/v4/hu-hu/assets.json;180ed260-d3ef-4247-9f24-1984fc76d5f0;Title
"
"Set up a delegate to take your calls","Delegált beállítása a hívások fogadásához","/docs/learningpathways/v4/hu-hu/assets.json;1f8eecb7-0714-4147-abfa-07dcc14c21d6;Title
"
"Get attention with @mentions","Figyelemfelkeltés @mentions","/docs/learningpathways/v4/hu-hu/assets.json;206edfa2-2978-4b03-9eec-4d06f33de166;Title
"
"Move around during a Teams meeting","Mozgás a Csapatok értekezletén","/docs/learningpathways/v4/hu-hu/assets.json;22c40436-db14-4863-93c6-aa9a51134edd;Title
"
"Create and format a post","Bejegyzés létrehozása és formázása","/docs/learningpathways/v4/hu-hu/assets.json;238176cf-6428-4ca9-8181-7f7c0fe6ff48;Title
/docs/learningpathways/v4/hu-hu/assets.json;fc6a571a-6b06-4a2d-bda6-ef62b89a31d7;Title
"
"Create and use private channels","Privát csatornák létrehozása és használata","/docs/learningpathways/v4/hu-hu/assets.json;2766a75b-342a-4ed9-810d-f3c0f06c3207;Title
"
"Activity feed on the go","Tevékenységi hírcsatorna útközben","/docs/learningpathways/v4/hu-hu/assets.json;2de922ed-16a4-4685-ae62-6887859a9ff3;Title
"
"Save a post or a message","Bejegyzés vagy üzenet mentése","/docs/learningpathways/v4/hu-hu/assets.json;2f13be6f-3968-4e5c-b020-9532db7b3a18;Title
"
"Create a channel on the go","Csatorna létrehozása útközben","/docs/learningpathways/v4/hu-hu/assets.json;32525960-bb69-4c94-a0be-cb6551fafc05;Title
"
"Show your screen during a meeting","A képernyő megjelenítése értekezlet közben","/docs/learningpathways/v4/hu-hu/assets.json;37566690-8652-4eac-abed-bfe6de084828;Title
"
"Add tabs to teams","Lapok hozzáadása csapatokhoz","/docs/learningpathways/v4/hu-hu/assets.json;37d98b29-08fb-4b8e-ab97-b129a0e9966d;Title
"
"Upload and share files","Fájlok feltöltése és megosztása","/docs/learningpathways/v4/hu-hu/assets.json;3993d9e5-06b3-4654-9e8f-9d2de79d2f8e;Title
/docs/learningpathways/v4/hu-hu/assets.json;d46890d8-e8bf-4642-97cd-6379b0c7dddd;Title
"
"Start and pin chats","Csevegések indítása és kitűzője","/docs/learningpathways/v4/hu-hu/assets.json;3ba7bca7-2b2a-4df4-8ccc-5a772eae1d83;Title
/docs/learningpathways/v4/hu-hu/assets.json;7843f46f-a3ad-4dd9-9430-867e6362e590;Title
/docs/learningpathways/v4/hu-hu/assets.json;4e8f8cce-c4b3-49c6-92d8-1ae2a7ebeea2;Title
"
"What is Shifts?","Mi az a Shifts?","/docs/learningpathways/v4/hu-hu/assets.json;43e3e7df-9e45-4521-bbec-e0be6c812ffb;Title
"
"Turn a file into a tab","Fájl lapká alakítás","/docs/learningpathways/v4/hu-hu/assets.json;4c0ef9a7-0c3e-4a95-aaea-f52f2f81ecbc;Title
"
"Start a chat on the go","Csevegés indítása útközben","/docs/learningpathways/v4/hu-hu/assets.json;5ba5b778-d656-45b1-91cc-6e9abebe767e;Title
"
"Sign in and get started","Bejelentkezés és első lépések","/docs/learningpathways/v4/hu-hu/assets.json;6723dc43-dbc0-46e6-af49-8a2d1c5cb937;Title
"
"Join a meeting on the go","Csatlakozás értekezlethez útközben","/docs/learningpathways/v4/hu-hu/assets.json;67e02503-fb3d-4c38-938e-570a04231155;Title
"
"Plan and schedule a live event","Élő esemény megtervezés és ütemezése","/docs/learningpathways/v4/hu-hu/assets.json;6dc89bcf-9420-4820-ac10-e1c13d2b2e68;Title
"
"Join a Teams meeting","Csatlakozás csapatok értekezletéhez","/docs/learningpathways/v4/hu-hu/assets.json;6dd4a6fd-d88f-4baf-b08e-06755a680926;Title
/docs/learningpathways/v4/hu-hu/assets.json;920382b4-2cca-40f1-ac20-05afed2005bd;Title
/docs/learningpathways/v4/hu-hu/assets.json;a76fef68-d80d-4e30-88e6-9c85d6e4795a;Title
"
"Hide chats, delete messages","Csevegések elrejtése, üzenetek törlése","/docs/learningpathways/v4/hu-hu/assets.json;712ef898-a27e-42fa-a9c1-bfd0733bae97;Title
"
"Manage meetings","Értekezletek kezelése","/docs/learningpathways/v4/hu-hu/assets.json;7237da86-9409-40e1-9b05-fc3eba33404c;Title
/docs/learningpathways/v4/hu-hu/assets.json;d3cc8fad-9655-4f2d-b8f5-197a1b3951a1;Title
"
"Manage notifications on the go","Értesítések kezelése útközben","/docs/learningpathways/v4/hu-hu/assets.json;75734507-da8d-4ff1-a541-9136a825581b;Title
"
"Work in channels","Munka csatornákban","/docs/learningpathways/v4/hu-hu/assets.json;77d55b36-b274-4fee-acbe-978ccf14c7e6;Title
/docs/learningpathways/v4/hu-hu/assets.json;99d33aaa-0743-47c6-a476-eb0a24abcb7e;Title
/docs/learningpathways/v4/hu-hu/assets.json;abec0934-ca9d-4920-b4c6-75d4042afea8;Title
"
